2017-10-10 22:06:09 30 捡 27300
2017-10-10 22:06:10 30 捡 23850
2017-10-10 22:06:10 30 捡 22950
2017-10-10 22:06:11 30 捡 17250
2017-10-10 22:06:12 30 捡 18900
2017-10-10 22:06:13 30 捡 28800
2017-10-10 22:06:13 30 捡 27000
2017-10-10 22:06:15 30 捡 21750
2017-10-10 22:06:17 30 捡 24450
2017-10-10 22:06:18 30 捡 16500
2017-10-10 22:06:18 30 捡 16350
2017-10-10 22:06:18 30 捡 17700
2017-10-10 22:06:30 30 捡 19350
2017-10-10 22:06:31 30 捡 22950
2017-10-10 22:06:32 30 捡 18450
2017-10-10 22:06:33 30 捡 23400
2017-10-10 22:06:33 30 捡 29400
2017-10-10 22:06:35 30 捡 22650
2017-10-10 22:06:43 30 捡 28950
2017-10-10 22:06:43 30 捡 15300
2017-10-10 22:06:46 30 捡 29400
2017-10-10 22:06:47 30 捡 27750
2017-10-10 22:06:48 30 捡 18150
2017-10-10 22:06:50 30 捡 24300
2017-10-10 22:06:55 30 捡 22650
2017-10-10 22:06:57 30 捡 18150
2017-10-10 22:06:57 30 捡 16650
2017-10-10 22:07:13 30 捡 15900
2017-10-10 22:07:13 30 捡 16200
2017-10-10 22:07:13 30 捡 26400
2017-10-10 22:07:13 30 捡 16650
2017-10-10 22:07:15 30 捡 16650
2017-10-10 22:07:15 30 捡 16050
2017-10-10 22:07:18 30 捡 25500
2017-10-10 22:07:19 30 捡 28950
2017-10-10 22:07:29 30 捡 27600
2017-10-10 22:07:29 30 捡 28800
2017-10-10 22:07:30 30 捡 15000
2017-10-10 22:07:30 30 捡 16500
2017-10-10 22:07:30 30 捡 21600
2017-10-10 22:07:32 30 捡 15600
2017-10-10 22:07:32 30 捡 19950
2017-10-10 22:07:33 30 捡 28200
2017-10-10 22:07:34 30 捡 26700
2017-10-10 22:07:34 30 捡 27900
2017-10-10 22:07:35 30 捡 27750
2017-10-10 22:07:36 30 捡 27600
2017-10-10 22:07:36 30 捡 23400
2017-10-10 22:07:40 30 捡 21450
2017-10-10 22:07:45 30 捡 28650
2017-10-10 22:07:47 30 捡 23100
2017-10-10 22:07:47 30 捡 15000
2017-10-10 22:07:49 30 捡 17700
2017-10-10 22:07:53 30 捡 22950
2017-10-10 22:08:00 33 捡 28950
2017-10-10 22:08:05 33 捡 25350
2017-10-10 22:08:08 33 捡 23550
