2017-10-19 20:26:45 55 捡 21900
2017-10-19 20:26:45 55 捡 22800
2017-10-19 20:26:48 55 捡 27150
2017-10-19 20:26:50 55 捡 28200
2017-10-19 20:26:50 55 捡 20850
2017-10-19 20:26:51 55 捡 26250
2017-10-19 20:26:51 55 捡 28650
2017-10-19 20:26:53 55 捡 15900
2017-10-19 20:26:54 55 捡 22650
2017-10-19 20:26:55 55 捡 25050
2017-10-19 20:26:55 55 捡 27900
2017-10-19 20:26:56 55 捡 23100
2017-10-19 20:26:56 55 捡 28650
2017-10-19 20:26:57 55 捡 19650
2017-10-19 20:26:58 55 捡 24150
2017-10-19 20:27:31 55 捡 20250
2017-10-19 20:27:31 55 捡 23550
2017-10-19 20:27:31 55 捡 20850
2017-10-19 20:27:32 55 捡 20550
2017-10-19 20:27:32 55 捡 18000
2017-10-19 20:27:33 55 捡 15600
2017-10-19 20:27:33 55 捡 22950
2017-10-19 20:27:35 55 捡 16650
2017-10-19 20:27:35 55 捡 16350
2017-10-19 20:27:36 55 捡 19650
2017-10-19 20:27:36 55 捡 18450
2017-10-19 20:27:36 55 捡 15450
2017-10-19 20:28:10 55 捡 21450
2017-10-19 20:28:12 55 捡 27450
2017-10-19 20:28:13 55 捡 24600
2017-10-19 20:28:13 55 捡 15150
2017-10-19 20:28:14 55 捡 23100
2017-10-19 20:28:14 55 捡 20250
2017-10-19 20:28:14 55 捡 15150
2017-10-19 20:28:15 55 捡 28500
2017-10-19 20:28:17 55 捡 22350
2017-10-19 20:28:17 55 捡 19200
2017-10-19 20:28:17 55 捡 18750
2017-10-19 20:28:19 55 捡 26100
2017-10-19 20:28:20 55 捡 21000
2017-10-19 20:28:20 55 捡 21150
2017-10-19 20:28:21 55 捡 23250
2017-10-19 20:28:23 55 捡 15450
2017-10-19 20:28:45 55 捡 20700
2017-10-19 20:28:45 55 捡 16950
2017-10-19 20:28:46 55 捡 16500
2017-10-19 20:28:47 55 捡 20400
2017-10-19 20:28:47 55 捡 22050
2017-10-19 20:28:53 55 捡 22200
2017-10-19 20:28:53 55 捡 18450
2017-10-19 20:28:54 55 捡 25350
2017-10-19 20:28:57 55 捡 26100
2017-10-19 20:28:57 55 捡 19200
2017-10-19 20:28:57 55 捡 22350
2017-10-19 20:28:57 55 捡 27750
2017-10-19 20:29:02 55 捡 18900
2017-10-19 20:29:03 55 捡 20250
2017-10-19 20:29:07 55 捡 29100
2017-10-19 20:29:08 55 捡 23100
2017-10-19 20:29:09 55 捡 15900
2017-10-19 20:29:11 55 捡 16950
2017-10-19 20:29:11 55 捡 23700
2017-10-19 20:29:11 55 捡 16050
2017-10-19 20:29:15 55 捡 24300
2017-10-19 20:29:34 55 捡 27900
2017-10-19 20:29:37 55 捡 29100
2017-10-19 20:29:40 55 捡 27750
2017-10-19 20:29:42 55 捡 16650
2017-10-19 20:29:45 55 捡 29250
2017-10-19 20:29:45 55 捡 17850
2017-10-19 20:29:47 55 捡 17700
2017-10-19 20:29:49 55 捡 27900
2017-10-19 20:29:49 55 捡 28350
